,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99
2019-01-13,6.840466998735612,1.8411395892296305,29.08845711680187,25.127166557478326,5.704163933285541,10.889627939832309,21.03016263251795,-3.113798654947683,28.695637661716454,25.165856706991995,15.034864399717025,29.031771586537925,17.719218124450915,16.13587236659896,15.504882431438569,24.1098092496929,23.242904834822887,20.392360816114234,19.7624089950689,13.7676858357237,13.482747125599738,13.119058924061507,21.398098462678718,7.881159630292458,12.896419493572633,16.843008219933104,18.5336851539912,23.978533088804916,12.344307493210747,21.39361613629842,14.563665526329272,15.883718770108976,12.780287255862833,18.79265453273303,-0.8675262321930255,6.431649785386718,23.27092450031597,17.40305321377258,15.55461263854655,7.389693103808498,26.463345632681865,10.252942467893723,24.286847990629738,27.010499886884364,21.402717699200565,16.645728535883503,23.833947486480717,13.556509068066378,7.345316139684734,1.3767630173422134,2.4783274272602664,7.878921927867672,27.389772685643923,17.86918850697997,17.12348748925918,15.861354055165906,-11.071679675186662,13.358438324897577,8.364763395663818,3.1175808135756675,14.766053313799134,6.725675687284086,17.342043943708944,26.663521839236846,13.839207609358965,19.59467424510473,2.964159614598991,32.67918233496252,1.8638070685785912,31.62766958704816,0.5760004325095949,10.151101704047633,29.448172429325567,4.927986738200659,26.336492431035627,17.237165762313087,9.168103247715504,-4.029502878602182,1.2168380975399433,24.976387690599697,14.21707418874271,13.926489964574982,16.092445269085285,13.04557911446531,8.366075485910557,-4.2029869966357225,21.33796722875359,11.61679786435703,18.959744250859185,28.77069774895122,12.738551306542371,14.643537953142015,14.84950538793434,2.8600928643649546,32.52281292229771,18.733081138911096,16.79116056852347,16.845045523220175,17.84843445595605,7.683439209001929
2019-01-20,3.764524769689242,10.636974100209638,24.99401583836916,22.7840564501804,7.045493410078616,10.05976138046753,15.839840370272345,0.09600303887912176,27.321223879102845,21.752185214666298,18.084336065909778,24.937847994513547,16.91186369443637,11.246326905631104,14.52558416814536,29.582385278735792,15.966368642338704,15.974836208064346,27.15272176211645,9.663261882542479,11.915490400524433,12.370505857488766,11.729197882741689,11.306174426659704,10.328013061280702,13.349406779152874,27.22899559543032,26.373746013515916,25.466071866754234,23.959698231231513,16.192528287305606,10.241054240733314,19.225853152765964,12.720381489864105,4.274986278185158,10.890803209886219,10.526741670629768,27.85012115066578,13.817899923329591,23.55059519192836,13.517531292537337,5.865119794107983,27.477652385250853,23.116842129036254,24.7431003595493,13.575536201578956,25.096391739686553,10.966754435738578,16.070867565090353,15.185716192432736,2.251848822254728,25.577298086631487,27.46217376250669,31.611694744823197,31.112192724917737,22.84141914730975,2.1015295649728305,6.737080875056448,1.234861419751594,2.674309611323359,17.54028024403724,25.610010189423306,15.898356706797445,24.0225156525553,4.9450348263436315,15.784694819367186,9.804306967383651,25.597844087433657,13.86488598047248,30.021387957953937,18.11978902970194,6.465920475579537,25.648481476791037,21.284144050462235,22.698294466147093,21.353663787411687,3.3155818028703017,7.804690603096377,6.5521392735545385,24.089144977348756,23.26063009278399,19.68103436267031,18.810935814889667,21.92072430727916,16.550467350721473,11.333831351661576,18.393598987850577,16.108896524920254,16.879151374217116,29.43869061337952,14.730901048161813,17.521207062952136,16.87605633191321,16.296570096366676,25.968975194807467,17.210492727969676,18.433779926901686,4.2012898368897975,23.88763848053905,16.66049136571131
2019-01-27,7.78456979378662,18.407299854587855,14.248702281111704,35.953298450380956,8.522145717318383,13.232846482412768,24.302759904246788,6.858524224680802,40.49141095389237,21.796341437633952,14.02675265150278,18.066435820837626,15.811957221384084,8.072275108185739,15.324448215078,14.820351091323042,30.681566544607577,9.143582499370096,9.017614200891895,8.239798031615912,9.391667308679946,8.239395122266433,20.627144143919125,10.482901664200227,14.308223405454461,18.215685174473283,22.255391130412693,32.659885229103296,12.215908077991408,18.410793745398582,16.3978417227752,-2.6047379535523874,9.499071549019508,15.084535825381295,4.010865862147364,20.92704098804897,23.107368255148007,12.249122223931508,21.156499995335956,24.35987376630161,16.61423450481186,3.620351766157512,29.84122227726337,30.22360568622948,25.18314562256482,19.699861354492064,2.909446364908778,21.377574154093804,23.437071467099926,15.341204452106084,7.928542608084186,16.53923124439148,26.712273204149145,24.06322922773877,22.80932093400903,18.56764782948943,-2.5932056530034906,2.0378133044870674,1.2984579727655472,-1.0013545450097103,27.554465097538035,22.591640020953882,15.499071196913894,16.79250059738772,11.781027303659503,14.244292262118964,12.329958053551964,28.56423045146697,11.094160655441792,27.123781436597774,19.780283192162802,3.2352917596389164,25.30671168737077,11.013034340390613,24.86672178313246,15.094219255118379,8.774782636964208,6.6324368402793565,12.462127334219085,24.80344819891188,21.031502477660403,13.808954752379343,6.2600126381021735,16.967612409746767,18.844299476697238,5.515248642545619,28.609242590244918,21.843913564535104,36.77694963392552,22.632189951527458,5.89661287919632,15.02946391255199,12.17908645253494,13.911914145279775,11.86423953167566,30.378404153737918,15.979464024864276,12.371528876438058,12.736281658895189,17.817246304904007
2019-02-03,10.166750836166912,13.111982050534904,23.282437067775334,22.19412146724638,5.030179564411514,19.377721545443503,19.711109572391635,4.488501435878698,34.938571138667534,16.118333128389025,8.98134844916602,33.66570833898611,7.742319036449064,3.10122550214046,22.85104158326238,25.111280637681965,22.902205755323983,15.627827633483626,23.30451452309184,13.568195914267063,21.208181656734844,11.375255679360393,13.949907720303921,22.808359875650492,14.28399259172712,29.61471694299303,20.050156690883075,36.55926837401962,6.949132759677413,22.10393299456482,2.62274615820621,15.633904954358819,8.460882658793402,14.328736819163563,4.521310264235049,8.567421422810526,8.381133173398203,14.89388447832953,30.379814531832743,16.29852554881982,21.776552664657448,8.11159659645829,31.04115608188471,15.0215236686118,19.736343011678876,22.19968844206965,16.8997222852036,16.287257669159686,11.418223286225206,20.556559896934615,8.819914253863761,13.232155536762384,29.122338920722818,24.531395893886938,24.11310830118114,32.45671228114706,2.0125715351580418,8.819650380173082,3.9667522661199737,5.297222260252489,28.93641887491175,14.510421195024403,11.187733450865228,25.19102784727076,10.166579088067191,18.10728017438967,11.619165125320599,25.076008816442233,16.74699573119084,19.87739640423873,8.626445820505031,5.089058981826597,13.314274548204022,3.54494634329418,37.11104699059023,21.600185561646786,11.305940565433326,13.754322623430097,2.736824246027126,21.930296477635252,22.502767585800697,23.271483168072063,15.612112029150977,-1.7903444763826322,8.978939478173999,8.299641413166464,19.40107186432863,33.75113581149962,29.201303325774898,27.21152575949596,3.5825871962667897,18.463439688195997,16.534177195871067,18.787372547810953,28.439896017458132,30.378673385148886,11.08684779349046,22.753929802944395,9.110391721537622,14.823440822258082
2019-02-10,13.314678742873925,13.155530630472771,15.412464549207414,20.219767580127403,-0.13715256362574557,20.48218631520357,27.83982991926973,3.24248664348253,27.381554152059316,12.086686728283015,19.664032752604307,42.14199964699371,3.9157627196189893,3.1859035981553347,14.691131888213093,20.632051711608987,24.25849069141744,27.02509408994898,30.13027931718122,17.879982039859875,10.042916046610912,6.489166260153078,9.973328437456587,24.24423280573151,14.147363772599943,15.827852678423039,19.787111971005544,35.434032635646325,7.154825501640014,30.961346784224816,12.054138736932025,10.361203050211458,17.882579260098176,14.724569341515322,4.107165166651839,13.176102050564516,11.300952301860718,22.162405905473072,18.52027805285866,11.949212821244245,18.629169262141396,17.47431455203378,26.701196251174586,20.69085335483002,24.81302197741274,30.44018102624193,8.659518253945802,19.622118035032692,15.335948629709579,22.730508703512367,14.185060128467745,12.196996268415484,15.290973634545216,27.2253104297294,17.996491057983782,18.870133212774142,10.212457837714137,1.878623044791488,16.770559873396586,7.134406959998058,23.400698746733912,20.169781431481198,6.633659466930537,8.973297246660984,12.729280143605006,21.73217395524949,12.791029084812246,19.72282344809937,12.97813312976258,23.98716368367522,7.900473000373356,11.678538866443253,10.550186437063466,14.727609142616082,30.59136374211207,24.764028978261493,5.20462236384104,8.565715992055155,22.56119666579874,28.24843205630984,20.413863159166276,22.693107535981287,13.987744146739523,25.74484021366193,20.69117816502014,5.735871661830018,23.250491823137004,18.772505701165997,32.81622846021925,15.62545539562969,-0.8358716255972016,28.56144485112874,29.764444056310346,16.54879946151206,25.128353126150554,29.85159049987181,11.93962583952852,17.140963165931094,16.744004135952466,22.02309516816377
2019-02-17,-1.3360911969126263,8.293592834996025,23.694987784843626,17.65200660115267,-1.1058582252049813,28.801800056171885,19.407234394218662,-2.3384175353658936,16.05364890128819,21.970825589817064,17.298067961996935,26.7084388295069,3.4960672468456,6.086745304815151,10.360795744665216,15.026341899322532,20.124496539091172,9.699100916181163,24.33095098046594,16.8678237196718,5.91195367945417,0.9095919416255711,21.870548673079057,7.977420122739149,7.842697450358817,17.16284464643606,22.31288095018419,27.28364807710733,14.481558541330134,18.88502572060024,2.6168916818427483,18.445442149222217,29.563996463374636,22.371075766572872,4.459074911602688,24.099548694371983,15.6989449438867,13.420704369002367,21.938112303171128,13.8529977138394,9.066569567124855,2.5872457369238555,29.86480563280218,9.407099004080656,24.400731682598515,7.7136140545738865,-0.152243676856326,3.3848978016566136,24.81598368048905,13.269714086307074,7.431047917141244,20.085443187246728,27.583285183937257,11.761793476553342,25.57242400910608,22.54285089507951,-0.1304082426914146,4.327092111435229,15.718131098379924,-2.6533681863575325,22.091033693052804,16.24220961042093,0.8776840411647644,10.403783940155265,10.58832194388897,25.01217583878802,16.592775029561558,25.456954284553948,5.252726889168344,33.838096475963724,11.828403025711983,-2.320838643948327,15.787429538398234,15.286677378815135,26.387131764102428,23.13491695924358,15.1708518561983,8.353726460158253,3.684680507627432,23.47466558878591,17.88816496108417,29.784570071253967,0.6324217736668434,11.483661148767286,9.599382520322036,6.042084675475907,3.764281578038318,25.707117291695518,24.48094601208996,8.385617158078325,2.604697242074302,22.851074060487022,6.193203479443106,11.891562965923688,15.349191820976593,20.592146726954095,13.071212148249508,15.16020453811272,11.164859274142602,18.324561741370005
2019-02-24,14.070326776917582,11.235382641720697,30.9622860392656,32.80209716328268,3.316127271808668,16.522911716371215,10.559156247471808,1.9602402246722292,24.433141854848397,25.566364368866797,6.1179503062121,28.60785052982164,17.583069227849705,3.646168080742651,11.810665213805745,12.547775623340222,39.93806958214029,12.335085265588921,16.80233914827742,10.751920148941675,7.303062283860939,8.264836025003392,21.564807661436287,12.981571901798311,7.357124490296563,8.819299993512336,21.626288791540457,31.055384151675373,24.338170047866065,23.71324058349197,9.077210981986576,6.58509539466821,17.194552949138533,13.141273427227764,3.5273523794852335,10.778359789005728,19.61221573284968,17.10231977325737,20.47407584374328,5.349133929735991,19.452877744539222,12.501871694411463,22.538303472769073,27.394185729181224,14.64575530283651,18.003764584365857,10.995392408076759,6.283645183523147,18.315301648675117,27.565534217964046,9.633920222730042,12.093650244338779,27.978221109393502,21.681251270362946,23.56198588300912,21.03583586132153,13.070070397446727,9.380211855939699,8.002682093280082,3.3177712770718895,17.432374856172874,14.522581183387752,7.978014508889565,9.257801392431075,16.881133324411824,18.758116249660173,17.347003502721893,20.267752790884025,11.17744617105522,22.298715985675656,17.634165253573926,3.34275738781023,14.143596675822764,2.249380976608526,30.345907124864432,16.23267366889893,11.69062431073426,5.321860188001093,16.441252034643448,28.538698607749588,22.7761345254366,18.57058649469042,14.090144105962294,25.549169144581285,9.321765049204238,7.672220696993065,7.522331721036732,31.39529708924229,24.0152778287925,25.00974191513013,-4.611439549884049,33.6980251230017,14.105596903219892,17.633566960430255,23.875086596106264,23.934184535760817,26.13101110190967,5.683007409537527,17.6909011056373,25.08518797129885
2019-03-03,12.120650276613103,14.251802220412818,25.176457339205815,19.784771624985915,8.10882095094194,25.467854557499344,21.79293045308826,3.201753236997037,25.453146297153182,22.186383208674602,24.327321570078468,18.77714366898302,15.327741741547628,7.576505851980059,27.536130685142584,22.59847425311074,38.76092022927433,4.636492551877758,28.74808889219337,19.018097233042358,22.66306477569846,1.2980942287416664,18.76128247451361,17.297718147476733,11.163860513157932,26.465479872952507,21.684742705259595,46.490311994025866,25.85692854066286,31.82599144482868,15.603483447063068,7.3335363779696685,18.306511951912707,21.470474513515242,12.195003899410644,26.52923560685722,16.221310419722734,14.589590180670156,29.467914065606294,11.106601528318018,25.03290512671972,20.244511190923006,32.131334370038026,22.437154411614475,24.18723364999351,24.36315307586209,14.810084937504234,29.655278919995716,13.273057702029785,14.801154141922638,5.298281157887349,12.965489349560103,13.885333286315035,19.418121300801097,21.53858992371967,26.076004589232486,10.988515857677811,1.3629567880460183,18.922458635229642,17.99667478940673,22.19507587898145,30.24293309298602,14.891213983021128,30.338607505629962,22.619402044890393,12.405914520621433,17.046691094640508,32.90849635133873,14.059634259166788,28.028701363068745,24.65807784789036,2.3457946584427827,20.328604911688103,15.033046176765748,29.153880146597704,22.058518239431553,19.203454125988088,13.007535590081618,8.723176532720654,20.965609814410875,17.747553024291197,24.069698634029443,13.06891827857937,13.836310475282508,12.002932959281434,-0.7351449642708108,20.95857384168681,26.44589838654527,20.186680130857255,23.62034807242328,15.230606805672085,22.167503454095755,26.86476057655627,15.144778812440405,26.78138396524185,28.24052908746446,29.132914145248414,17.42124807503987,11.111457648324148,14.311149583901438
2019-03-10,3.3775669702901574,4.787077440352679,27.30298212450939,20.84110025661423,8.493728629154251,19.391000571570146,17.523492957467113,2.545747550263034,33.62137363709359,30.76262938271526,21.49812719029547,23.968510637038044,20.428063380765284,14.83054060739088,23.07661226537219,19.485599855588998,36.986473452115746,19.230133094345277,7.200747028094728,22.911224384938063,4.259416033156333,15.02391460818683,19.644323997674846,25.85401715512228,14.133296565181116,15.64028084381048,23.539498802106387,44.22685016945974,21.806467302378955,27.380736093577323,18.73211507925749,15.18467874546015,21.550658026866998,28.591485219224104,20.019584931978734,25.02970987885004,17.82256218560622,29.803949371983997,33.948867997263534,20.991016340198286,13.793142793154434,16.204946787291625,26.08059904675835,24.311345100900116,26.650113853521642,23.12257748295316,12.763913297994595,27.955803470065486,8.320021768482247,25.734549134947862,-0.7767938347807064,19.54456756179171,20.214323254059412,29.432939874081644,26.507918662680737,28.399653274443303,3.3403960837641096,4.464415526448823,16.831108573908004,13.801730344118218,43.457353134874246,24.84656959101574,21.356732010947717,11.23983110474181,9.404582423294508,19.093585308249168,10.246924524066035,38.38124747359058,12.334268809115292,38.3351045122062,29.044793885936542,7.31606938305433,24.61779009873338,14.136642431043729,35.45704782354203,26.41751504420346,15.58573010472262,15.218943403000287,25.156869692587332,32.29964715883559,24.964265848924917,25.981871863290074,8.376448363221053,12.443881990253093,18.238906057189396,-0.882330038713409,14.953567540461986,36.11151016858222,40.142218879313646,13.714086595429627,20.161490125741256,25.631630907189002,21.22671223711362,17.143994300708922,33.9344319746009,18.36511730437628,26.131627912851624,11.56242221692569,21.70866959262938,32.10258917044427
2019-03-17,13.69159891292841,18.44894625803874,32.3127758556948,23.039520182718164,21.333358628113878,36.649424355691714,28.566932157129344,8.024810391818464,29.625284085803667,24.55328698505776,33.35335932035625,40.766855118657375,19.332384687914004,3.6161774027516227,5.788496792285837,18.040272406456523,35.124493842993694,28.801458011682072,21.26999628239494,25.519332156769476,25.00039390199278,15.081155439609434,22.06521885706815,13.85825534914867,9.357586436902032,25.405566403726272,25.545142851478733,42.242889582638625,23.937041365803704,34.86191514074775,12.428626735289702,14.50452568689554,36.520149160196134,19.044257101994194,12.89720447121331,20.658074045104247,24.740068513868,31.480875466732996,27.29300795076877,17.116356921682854,20.689345723969556,21.52162332598375,27.58686942414677,25.234103901198058,12.535967302867236,16.1755446071748,17.00290407422725,29.95204679623537,21.386066018686538,17.45000406354581,2.0465635338316286,21.32237955356242,16.486510051495,34.519386867649104,29.0594412630212,19.235801855836943,4.756377424906705,5.618857610541797,13.31247760973196,3.706553536559614,25.52438173598801,21.828063947223487,14.357368755329027,29.035096247539705,19.379266701236105,16.982718606827145,16.685983414545493,27.705692592956115,15.021669195107119,39.63366061315428,25.749722095745383,24.5794638306774,27.105980541380085,11.032657387274295,40.589713224217384,33.59088184399769,25.91881593944198,8.10183010392904,18.056338233857236,38.65096613584064,14.900934441517027,24.665545489529727,6.757308661635026,14.12318043102762,12.572853105024286,16.76510208417286,19.86726379453945,26.576841991245637,26.287178459889226,25.627054386299655,14.441633394156073,38.038323814482695,27.13548007666326,10.94956877585946,26.94389212711901,36.03921697355742,22.347330829440565,30.221877801966592,14.232601894954033,30.613962555492105
2019-03-24,13.378252498803235,18.53651501433427,42.71095935183668,31.55262096076761,24.30336671176291,36.41632837305357,35.24015361429613,7.163138569731581,35.81570488881052,35.7877928261486,24.47297949689078,49.550843999362726,19.88640416191439,14.943988494287852,18.833996376849992,14.836385004507461,52.80689637591789,25.693443206385837,26.9428783255006,26.974472150329525,32.97902205940888,13.438624501965485,32.51937014723145,23.008587387477746,16.843245428421078,32.30376085923109,38.308009174657684,43.57373139208903,24.462936411295594,29.18266562487799,28.892890038516875,17.74981197414966,20.18034958379947,37.58364509712466,10.686765761146912,34.021976622909946,28.991094506526245,33.495002614655284,31.30053093583539,26.98259751405487,16.522601528004166,27.98200362076213,46.78033090281803,38.201697748789805,16.650963712712738,22.03923963645784,21.648017278288002,33.89349567840959,24.50141290049719,25.086484924317098,18.30623692160239,33.334947715353465,28.624170492669126,39.19010300193543,17.216457192959542,26.543838323421905,12.843381860681852,11.39367020247927,24.691681129752887,23.148699249449574,38.55036643945931,26.529441596133648,13.320721295532259,32.270737984544844,12.161866938267446,31.56260260753754,22.449401553163895,29.78215767893222,23.713019673656444,40.49322598391936,29.538289871601723,17.78381601416257,33.24484826297774,26.980238147259957,45.03954730481837,40.03805253216383,25.404437395860214,29.488968678186247,27.829281289886637,34.68801615231837,21.580044810875307,33.833108670692475,10.747028788748207,17.788040031233667,24.549722887438087,11.783392530464438,20.266555325020274,36.01604776968964,37.29560484395704,28.870597405418785,17.33720573403478,42.123650525090476,32.14450742274889,22.0284153077379,51.497480320336635,37.19877247736424,38.17087873754618,23.10066880663628,16.193806389087577,27.858397615568677
2019-03-31,21.4417855412473,23.332411833006674,51.33726698360972,36.8719605748299,28.663587769721236,39.182115018345016,34.063598041730344,17.358892204785445,53.57555299383174,34.09552482349106,39.22603294777332,40.085769679958794,26.27575586192942,21.94343739187738,31.508811921019195,40.799722668151645,48.86146669994505,26.683633756121207,38.90624497352126,31.063467972408127,32.82215924047994,23.017119491505927,21.869761745053047,33.92552155705499,29.12331955220358,40.942797164841934,50.51879275043636,43.835429177057605,37.176859706798986,43.21957140968688,26.044150267125858,28.706780929989165,38.24250759581904,27.971097504412633,24.67438042499308,29.556371006546513,29.272822471616863,25.92468772194745,36.62590402412155,29.26790708653629,33.99596386812827,30.47705973398451,34.31403707735072,44.81880372174954,31.541653632378175,35.65775962830772,34.35754373893088,46.17254599364268,43.29281927274923,32.567602334965976,22.78805119871644,25.879588147168626,42.182514032225306,33.23891768929734,23.93272909515001,42.157228439102596,16.524049050918812,24.394471298859045,31.13217924874006,12.855124058114574,23.71138271373529,27.980919228828103,26.58248309376373,26.94780732885431,22.652006318559017,24.207332097351383,29.96988810486796,41.77587746710094,24.58200272728063,55.08052218455602,44.952450434652725,27.35664338102361,24.84633314167676,20.564333591063743,50.6462052206289,36.284660698095664,27.910662072480463,32.6354443966623,33.73621445736872,51.46704263259115,29.767782371799832,47.22360961039118,19.19425730798681,37.94692924717904,29.4923222948831,14.702339825312475,19.802757042812992,39.684164167676975,40.71740184232621,40.965048139977746,23.983744811234814,40.44523731724564,42.89971764096336,27.151137589797237,40.74802782249301,45.42765295418607,34.716694405075344,35.69244704312497,24.64702972960476,35.864841702651724
2019-04-07,22.685720014481483,22.298509914406452,43.39456098029184,41.69467346740564,27.907371389426306,41.45134832534746,31.00674605611548,21.626760923736533,48.17966981036292,43.42426316858887,29.510200857776063,43.042107259663354,31.627538403276652,16.851501278569945,27.282091471446076,44.76452164373944,60.74224511266695,37.93088415468588,40.64106530342151,25.152544440543682,33.85664210952368,20.15918862414837,23.681836502273658,26.93448982078887,25.82745245062166,31.588109122624854,36.72641042313296,53.93716459415895,34.404329418525826,41.57154838980629,27.788504226580457,21.190261163743248,25.67556992591183,35.05149251600552,19.02034764204553,19.976307763514786,28.903048371616777,26.66487581138381,42.471816267150906,32.596016982971385,33.356006045958104,25.031947349730455,45.7753921408864,41.44489596084896,28.36473373537468,29.130521441617486,34.197042769685645,34.79283104215524,34.26140515811551,38.57387002602779,32.567100739931924,41.07803916438877,41.59159758155898,28.300464346441913,27.45675567083781,33.28392275999885,28.839954420050756,14.801405409165305,30.486362105557134,20.64596033739863,30.250564497118756,34.90927823033562,27.994285217784928,23.82726544884597,32.823651373301985,16.866551636056755,24.155525431896308,46.55394287786464,18.12838049804189,49.20360569627315,27.826746941662797,22.791040292444805,17.74528778967828,19.547345422860445,37.422564452768455,35.73718837945364,26.560569137237806,22.596532315886535,35.256641067865914,37.93966752258616,34.971445119621414,49.79946644844575,21.79831288827902,23.673631655009,19.705899707951975,13.317714749198782,31.537917323788108,41.119453545092775,47.01957687387062,40.55340301073872,24.35816991202218,44.615721110041385,48.45609820981351,36.418023374273275,40.582079866716796,47.876877082474834,39.91006504341449,38.67318675867662,30.9408802381472,29.534505756188107
